level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
cog,Southeastern Connecticut COG,Quality of life,q4f,As a place to raise children,0.7293434114531879,NA,Excellent or Good,3775
cog,Southeastern Connecticut COG,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.731685032864263,NA,Excellent or Good,3921
cog,Southeastern Connecticut COG,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7055276037984896,NA,Excellent or Good,2547
cog,Western Connecticut COG,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.30737853208472043,NA,"Just getting by, Finding it difficult, Finding it very difficult",8281
cog,Western Connecticut COG,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.11374859727511097,NA,Yes,8312
cog,Western Connecticut COG,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.08488069504857264,NA,Yes,8303
cog,Western Connecticut COG,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09643597321282048,NA,Yes,8302
cog,Western Connecticut COG,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9140211911988437,NA,Very often or Fairly often,8290
cog,Western Connecticut COG,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5700967016747364,NA,Strongly agree or Somewhat agree,8261
cog,Western Connecticut COG,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5991940058352082,NA,Strongly agree or Somewhat agree,8130
cog,Western Connecticut COG,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7097739067372275,NA,Strongly agree or Somewhat agree,8032
cog,Western Connecticut COG,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7344002611859008,NA,Strongly disagree or Somewhat disagree,8178
cog,Western Connecticut COG,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8916961710901459,NA,Strongly agree or Somewhat agree,8099
cog,Western Connecticut COG,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7036469712000997,NA,"Great influence, Moderate influence, or A little influence",6460
cog,Western Connecticut COG,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6366035802228999,NA,Excellent or Very good,8306
cog,Western Connecticut COG,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7036860227258052,NA,Completely satisfied or Mostly satisfied,8289
cog,Western Connecticut COG,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.725091198065781,NA,Completely or Mostly,8267
cog,Western Connecticut COG,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12833795685736074,NA,Completely or Mostly,8244
cog,Western Connecticut COG,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6908246709866456,NA,Always or Usually,5041
cog,Western Connecticut COG,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8937412772348711,NA,Yes,8236
cog,Western Connecticut COG,Quality of life,q4a,How responsive local government is to the needs of residents,0.5842913798428356,NA,Excellent or Good,7270
cog,Western Connecticut COG,Quality of life,q4d,The job done by the police to keep residents safe,0.8306610009231733,NA,Excellent or Good,8017
cog,Western Connecticut COG,Quality of life,q4e,The ability of residents to obtain suitable employment,0.6217038905255998,NA,Excellent or Good,6899
cog,Western Connecticut COG,Quality of life,q4f,As a place to raise children,0.8345269842546954,NA,Excellent or Good,7695
cog,Western Connecticut COG,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.8228218895485098,NA,Excellent or Good,8031
cog,Western Connecticut COG,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.762174155457004,NA,Excellent or Good,5424
state,Connecticut,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3584450110830489,NA,"Just getting by, Finding it difficult, Finding it very difficult",45333
state,Connecticut,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.1555371505793985,NA,Yes,45455
state,Connecticut,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.0978061207365124,NA,Yes,45411
state,Connecticut,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.13568792547322334,NA,Yes,45429
state,Connecticut,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.8891522977652753,NA,Very often or Fairly often,45295
state,Connecticut,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5655802819069384,NA,Strongly agree or Somewhat agree,45162
state,Connecticut,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6462601279004712,NA,Strongly agree or Somewhat agree,44429
state,Connecticut,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7194042002325582,NA,Strongly agree or Somewhat agree,43558
state,Connecticut,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.6881049020842808,NA,Strongly disagree or Somewhat disagree,44651
state,Connecticut,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8432978759429556,NA,Strongly agree or Somewhat agree,44156
state,Connecticut,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6704840280557662,NA,"Great influence, Moderate influence, or A little influence",35095
state,Connecticut,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5698968184908797,NA,Excellent or Very good,45401
state,Connecticut,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6591335632095813,NA,Completely satisfied or Mostly satisfied,45325
state,Connecticut,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6898808025821208,NA,Completely or Mostly,45175
state,Connecticut,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.13421656752850547,NA,Completely or Mostly,45045
state,Connecticut,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6755195709954328,NA,Always or Usually,28517
state,Connecticut,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8413807893345707,NA,Yes,45018
state,Connecticut,Quality of life,q4a,How responsive local government is to the needs of residents,0.5165474846669871,NA,Excellent or Good,39236
state,Connecticut,Quality of life,q4d,The job done by the police to keep residents safe,0.7489721714990919,NA,Excellent or Good,43450
state,Connecticut,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5246294325150122,NA,Excellent or Good,38358
state,Connecticut,Quality of life,q4f,As a place to raise children,0.7342794173969502,NA,Excellent or Good,41748
state,Connecticut,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7549208545427354,NA,Excellent or Good,43471
state,Connecticut,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7084271620291794,NA,Excellent or Good,30106
town,Andover,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3436836071122584,NA,"Just getting by, Finding it difficult, Finding it very difficult",24
town,Andover,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.1002585456841281,NA,Yes,24
town,Andover,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06346905913675985,NA,Yes,24
town,Andover,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09289098289099226,NA,Yes,24
town,Andover,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9453504039966671,NA,Very often or Fairly often,23
town,Andover,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.13655017151488905,NA,Strongly agree or Somewhat agree,24
town,Andover,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6942865458532353,NA,Strongly agree or Somewhat agree,24
