level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
cog,Southeastern Connecticut COG,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.14690652169031512,0.1458453929061562,Yes,3504
cog,Southeastern Connecticut COG,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.8969300501052384,0.902438046836056,Very often or fairly often,3497
cog,Southeastern Connecticut COG,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.4847118551627006,0.47381807289810274,Strongly or Somewhat agree,3483
cog,Southeastern Connecticut COG,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5994135392370419,0.5932435130842257,Strongly or Somewhat agree,3420
cog,Southeastern Connecticut COG,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6491750604274074,0.6418579547954752,Strongly or Somewhat agree,3379
cog,Southeastern Connecticut COG,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.285484325041257,0.2863200069926416,Strongly or Somewhat agree,3436
cog,Southeastern Connecticut COG,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.8510994003915154,0.8573354918891652,Strongly or Somewhat agree,3426
cog,Southeastern Connecticut COG,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.7448494188459364,0.7566441059407543,Strongly or Somewhat agree,2452
cog,Southeastern Connecticut COG,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6704050617994226,0.6725027687450069,"Great, Moderate, or A Little influence",2796
cog,Southeastern Connecticut COG,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5518860902816389,0.5463698365464222,Excellent or Very Good,3499
cog,Southeastern Connecticut COG,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6638529973230618,0.6669819559129054,Completely or Mostly,3495
cog,Southeastern Connecticut COG,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6833093645527314,0.6839157920526966,Completely or Mostly,3478
cog,Southeastern Connecticut COG,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.13500343789070632,0.1320591346425233,Completely or Mostly,3471
cog,Southeastern Connecticut COG,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6882560605435452,0.694585773496755,Always or Usually,1802
cog,Southeastern Connecticut COG,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8249114601081317,0.8254075871957861,Yes,3481
cog,Southeastern Connecticut COG,Quality of Life,q4a,How responsive local government is to the needs of residents,0.48076980421643123,0.4853738741808458,Excellent or Good,3022
cog,Southeastern Connecticut COG,Quality of Life,q4d,The job done by the police to keep residents safe,0.7692953984870826,0.776228950270032,Excellent or Good,3352
cog,Southeastern Connecticut COG,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.4726232163261992,0.4747761422888744,Excellent or Good,3072
cog,Southeastern Connecticut COG,Quality of Life,q4f,As a place to raise children,0.7394329033642567,0.7481069181374392,Excellent or Good,3219
cog,Southeastern Connecticut COG,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.7433200988407955,0.7491883808319758,Excellent or Good,3352
cog,Southeastern Connecticut COG,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7350446614907596,0.7358591208379407,Excellent or Good,1976
cog,Western Connecticut COG,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7305102374657833,0.7310387301403237,Living comfortably or doing alright,7087
cog,Western Connecticut COG,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.09468956083752642,0.09539813060169082,Yes,7113
cog,Western Connecticut COG,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06948934168954327,0.06882417794079311,Yes,7104
cog,Western Connecticut COG,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.0924807260602859,0.0913443825807168,Yes,7103
cog,Western Connecticut COG,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9202055489005999,0.92088727985199,Very often or fairly often,7098
cog,Western Connecticut COG,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5498511895680784,0.5436721317009262,Strongly or Somewhat agree,7064
cog,Western Connecticut COG,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5844516847670986,0.5787267763306412,Strongly or Somewhat agree,6953
cog,Western Connecticut COG,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7085276232087117,0.705859803854754,Strongly or Somewhat agree,6852
cog,Western Connecticut COG,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.25348653845458824,0.25625824114075885,Strongly or Somewhat agree,6992
cog,Western Connecticut COG,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9009103749189752,0.8981755729451202,Strongly or Somewhat agree,6937
cog,Western Connecticut COG,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.8549127709802988,0.8477378701126352,Strongly or Somewhat agree,4965
cog,Western Connecticut COG,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7076808697001449,0.7067992434332294,"Great, Moderate, or A Little influence",5608
cog,Western Connecticut COG,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.663263764475764,0.66008576495107,Excellent or Very Good,7111
cog,Western Connecticut COG,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.727056313727487,0.7257463821587525,Completely or Mostly,7097
cog,Western Connecticut COG,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7430525826843332,0.7407706700863629,Completely or Mostly,7074
cog,Western Connecticut COG,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.11953818128404375,0.12190214615648312,Completely or Mostly,7051
cog,Western Connecticut COG,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7241187561502175,0.7289617517876953,Always or Usually,3858
cog,Western Connecticut COG,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.89693734240446,0.8950234254574909,Yes,7054
cog,Western Connecticut COG,Quality of Life,q4a,How responsive local government is to the needs of residents,0.6057511948476583,0.6093640134575958,Excellent or Good,6222
cog,Western Connecticut COG,Quality of Life,q4d,The job done by the police to keep residents safe,0.8546800709159745,0.8566766894050448,Excellent or Good,6876
cog,Western Connecticut COG,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6220903017509419,0.6219220796156967,Excellent or Good,5886
cog,Western Connecticut COG,Quality of Life,q4f,As a place to raise children,0.8525883588937537,0.8480131626608115,Excellent or Good,6566
cog,Western Connecticut COG,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8366014726426123,0.8377987878279738,Excellent or Good,6861
cog,Western Connecticut COG,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7924024412765468,0.7936416127812138,Excellent or Good,4252
state,Connecticut,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6733452282895713,0.6725288047843733,Living comfortably or doing alright,38375
state,Connecticut,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.13820840396166353,0.1394079359115185,Yes,38463
state,Connecticut,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.08306544514133883,0.08303855713766564,Yes,38428
state,Connecticut,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.13178266615737266,0.13151153557264342,Yes,38446
state,Connecticut,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.887353082503536,0.8890065053534845,Very often or fairly often,38356
state,Connecticut,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5567256128722554,0.5539859660105856,Strongly or Somewhat agree,38202
state,Connecticut,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6408787714499639,0.6414101295961482,Strongly or Somewhat agree,37571
